State,District,Year,Season,Crop,Rainfall,Temperature,Area,Yield
17,SEHORE,2007,1,1,884,29.0436666666667,2282,1754
17,SEHORE,2007,2,4,9,22.8975,81,150
17,SEHORE,2007,2,2,9,22.8975,165365,189009
17,SEHORE,2008,1,4,650.5,28.5128333333333,2269,4152
17,SEHORE,2008,1,1,650.5,28.5128333333333,4645,3498
17,SEONI,1999,1,3,1192.84,28.7926666666667,1,1
17,SEONI,1999,1,4,1192.84,28.7926666666667,9101,7398
17,SEONI,1999,1,1,1192.84,28.7926666666667,107598,148312
17,SEONI,1999,2,4,52.875,23.0195,52,52
17,SEONI,1999,2,2,52.875,23.0195,104639,95035
17,SEONI,2000,1,4,939.409,29.0048333333333,8178,2561
17,SEONI,2000,1,1,939.409,29.0048333333333,111104,43910
17,SEONI,2000,2,4,22.683,22.8758333333333,42,19
17,SEONI,2000,2,2,22.683,22.8758333333333,85502,52140
17,SEONI,2001,1,4,1142.498,28.8548333333333,7796,6339
17,SEONI,2001,1,1,1142.498,28.8548333333333,115986,112433
17,SEONI,2001,2,4,50.469,22.9371666666667,28,27
17,SEONI,2001,2,2,50.469,22.9371666666667,95682,83084
17,SEONI,2002,1,3,981.199,29.7246666666667,1,0.1
17,SEONI,2002,1,4,981.199,29.7246666666667,7732,4744
17,SEONI,2002,1,1,981.199,29.7246666666667,116908,80231
17,SEONI,2002,2,4,55.083,23.3435,40,28
17,SEONI,2002,2,2,55.083,23.3435,96543,78824
17,SEONI,2004,1,4,712.4,29.0056666666667,6411,5185
17,SEONI,2004,1,1,712.4,29.0056666666667,113898,84097
17,SEONI,2004,2,4,41.4,23.2981666666667,11,11
17,SEONI,2004,2,2,41.4,23.2981666666667,92998,77701
17,SEONI,2005,1,4,1356,29.2241666666667,5505,4638
17,SEONI,2005,1,1,1356,29.2241666666667,118323,143950
17,SEONI,2005,2,4,93.1,22.422,11,12
17,SEONI,2005,2,2,93.1,22.422,103032,91153
17,SEONI,2006,1,4,1213.8,29.0143333333333,5126,4524
17,SEONI,2006,1,1,1213.8,29.0143333333333,119394,135813
17,SEONI,2006,2,4,108.7,23.2341666666667,15,16
17,SEONI,2006,2,2,108.7,23.2341666666667,104715,101306
17,SEONI,2007,1,4,961,29.0436666666667,4967,4435
17,SEONI,2007,1,1,961,29.0436666666667,118956,147911
17,SEONI,2007,2,4,5.7,22.8975,27,30
17,SEONI,2007,2,2,5.7,22.8975,110466,93405
17,SEONI,2008,1,4,899.8,28.5128333333333,4925,4636
17,SEONI,2008,1,1,899.8,28.5128333333333,115562,117316
17,SEONI,2008,2,2,43.1,22.84,103101,90147
17,SEONI,2009,1,4,887.2,29.7536666666667,3845,4095
17,SEONI,2009,2,4,90.9,23.6283333333333,29,71
17,SEONI,2010,1,4,1188.6,29.7756666666667,3815,4567
17,SEONI,2010,1,1,1188.6,29.7756666666667,116339,153894
17,SEONI,2010,2,4,27.6,23.4516666666667,12,16
17,SEONI,2010,2,2,27.6,23.4516666666667,111663,102116
17,SHAHDOL,1997,1,4,825.887,28.4963333333333,3900,3100
17,SHAHDOL,1997,2,2,142.877,21.9076666666667,72800,50100
17,SHAHDOL,1998,1,4,990.954,29.8356666666667,3000,2900
17,SHAHDOL,1998,1,1,990.954,29.8356666666667,205600,88300
17,SHAHDOL,1998,2,2,128.632,22.3973333333333,46300,34600
17,SHAHDOL,1999,1,3,1045.15,28.7926666666667,2,1
17,SHAHDOL,1999,1,4,1045.15,28.7926666666667,3007,2883
17,SHAHDOL,1999,1,1,1045.15,28.7926666666667,214517,195837
17,SHAHDOL,1999,2,2,77.953,23.0195,47364,30288
17,SHAHDOL,2000,1,4,826.828,29.0048333333333,2795,2064
17,SHAHDOL,2000,1,1,826.828,29.0048333333333,204290,142449
17,SHAHDOL,2000,2,2,32.905,22.8758333333333,31161,20338
17,SHAHDOL,2001,1,4,937.863,28.8548333333333,2327,1934
17,SHAHDOL,2001,1,1,937.863,28.8548333333333,208437,191663
17,SHAHDOL,2001,2,4,50.316,22.9371666666667,1,2
17,SHAHDOL,2001,2,2,50.316,22.9371666666667,36567,25767
17,SHAHDOL,2002,1,4,878.179,29.7246666666667,2537,1876
17,SHAHDOL,2002,1,1,878.179,29.7246666666667,203535,105780
17,SHAHDOL,2002,2,2,113.938,23.3435,31840,19430
17,SHAHDOL,2004,1,4,731.4,29.0056666666667,2370,1931
17,SHAHDOL,2004,1,1,731.4,29.0056666666667,110120,76890
17,SHAHDOL,2004,2,2,0,23.2981666666667,21326,16431
17,SHAHDOL,2005,1,4,1365,29.2241666666667,2279,1999
17,SHAHDOL,2005,1,1,1365,29.2241666666667,108699,104404
17,SHAHDOL,2005,2,2,120,22.422,24098,19872
17,SHAHDOL,2006,1,4,987,29.0143333333333,2017,1855
17,SHAHDOL,2006,1,1,987,29.0143333333333,108258,85259
17,SHAHDOL,2006,2,2,78.2,23.2341666666667,22927,17766
17,SHAHDOL,2007,1,4,978.8,29.0436666666667,1784,1564
17,SHAHDOL,2007,1,1,978.8,29.0436666666667,107878,62248
17,SHAHDOL,2007,2,2,71.3,22.8975,21160,18010
17,SHAHDOL,2008,1,4,911.9,28.5128333333333,1881,1915
17,SHAHDOL,2008,1,1,911.9,28.5128333333333,107234,92093
17,SHAHDOL,2008,2,2,33.3,22.84,22996,20697
17,SHAHDOL,2009,1,4,618.7,29.7536666666667,2110,2210
17,SHAHDOL,2009,2,4,82.9,23.6283333333333,1,2
17,SHAHDOL,2010,1,4,818.9,29.7756666666667,2240,2828
17,SHAHDOL,2010,1,1,818.9,29.7756666666667,100909,129033
17,SHAHDOL,2010,2,2,0,23.4516666666667,24655,17117
17,SHAJAPUR,1997,1,4,958.002,28.4963333333333,38800,45000
17,SHAJAPUR,1997,2,2,172.631,21.9076666666667,100700,199400
17,SHAJAPUR,1998,1,4,867.167,29.8356666666667,32400,41800
17,SHAJAPUR,1998,1,1,867.167,29.8356666666667,700,300
17,SHAJAPUR,1998,2,2,71.512,22.3973333333333,105300,255800
17,SHAJAPUR,1999,1,3,1004.759,28.7926666666667,14,12
17,SHAJAPUR,1999,1,4,1004.759,28.7926666666667,25466,37639
17,SHAJAPUR,1999,1,1,1004.759,28.7926666666667,718,595
17,SHAJAPUR,1999,2,2,18.033,23.0195,109406,285430
17,SHAJAPUR,2000,1,3,715.772,29.0048333333333,9,8
17,SHAJAPUR,2000,1,4,715.772,29.0048333333333,20233,18635
17,SHAJAPUR,2000,1,1,715.772,29.0048333333333,602,336
17,SHAJAPUR,2000,2,2,3.417,22.8758333333333,27621,50281
17,SHAJAPUR,2001,1,3,741.795,28.8548333333333,16,9
17,SHAJAPUR,2001,1,4,741.795,28.8548333333333,20128,23348
17,SHAJAPUR,2001,1,1,741.795,28.8548333333333,494,235
17,SHAJAPUR,2001,2,2,9.782,22.9371666666667,42831,69103
17,SHAJAPUR,2002,1,3,583.75,29.7246666666667,17,7
17,SHAJAPUR,2002,1,4,583.75,29.7246666666667,25926,42467
17,SHAJAPUR,2002,1,1,583.75,29.7246666666667,418,165
17,SHAJAPUR,2002,2,2,42.196,23.3435,37138,56073
17,SHAJAPUR,2004,1,3,808.2,29.0056666666667,15,17
17,SHAJAPUR,2004,1,4,808.2,29.0056666666667,28248,38728
17,SHAJAPUR,2004,1,1,808.2,29.0056666666667,480,280
17,SHAJAPUR,2004,2,2,19.8,23.2981666666667,85379,180243
17,SHAJAPUR,2005,1,3,633.3,29.2241666666667,16,14
17,SHAJAPUR,2005,1,4,633.3,29.2241666666667,28532,39174
17,SHAJAPUR,2005,1,1,633.3,29.2241666666667,326,173
17,SHAJAPUR,2005,2,2,9.2,22.422,52031,93027
17,SHAJAPUR,2006,1,3,1586.8,29.0143333333333,8,8
17,SHAJAPUR,2006,1,4,1586.8,29.0143333333333,25079,29041
17,SHAJAPUR,2006,1,1,1586.8,29.0143333333333,303,134
17,SHAJAPUR,2006,2,2,41.5,23.2341666666667,86540,196803
17,SHAJAPUR,2007,1,3,1053.8,29.0436666666667,30,21
17,SHAJAPUR,2007,1,4,1053.8,29.0436666666667,22971,36501
17,SHAJAPUR,2007,1,1,1053.8,29.0436666666667,229,115
17,SHAJAPUR,2007,2,2,7.1,22.8975,87454,164910
17,SHAJAPUR,2008,1,3,674.9,28.5128333333333,22,18
17,SHAJAPUR,2008,1,4,674.9,28.5128333333333,21212,35424
17,SHAJAPUR,2008,1,1,674.9,28.5128333333333,190,84
17,SHAJAPUR,2008,2,2,17.8,22.84,66008,134835
17,SHAJAPUR,2009,1,4,685.7,29.7536666666667,18437,25996
17,SHAJAPUR,2010,1,3,570.2,29.7756666666667,14,14
17,SHAJAPUR,2010,1,4,570.2,29.7756666666667,15643,28674
17,SHAJAPUR,2010,1,1,570.2,29.7756666666667,112,83
17,SHAJAPUR,2010,2,2,50.3,23.4516666666667,90836,182142
17,SHEOPUR,1998,1,3,692.061,29.8356666666667,11700,18700
17,SHEOPUR,1998,1,4,692.061,29.8356666666667,4200,5100
17,SHEOPUR,1998,1,1,692.061,29.8356666666667,4300,2700
17,SHEOPUR,1998,2,2,45.252,22.3973333333333,60400,205800
17,SHEOPUR,1999,1,3,924.313,28.7926666666667,10863,12663
17,SHEOPUR,1999,1,4,924.313,28.7926666666667,1901,1584
17,SHEOPUR,1999,1,1,924.313,28.7926666666667,7022,19158
17,SHEOPUR,1999,2,2,21.495,23.0195,46907,117016
17,SHEOPUR,2000,1,3,658.525,29.0048333333333,12593,20119
17,SHEOPUR,2000,1,4,658.525,29.0048333333333,3949,2814
17,SHEOPUR,2000,1,1,658.525,29.0048333333333,6026,6672
17,SHEOPUR,2000,2,2,8.941,22.8758333333333,43781,112946
17,SHEOPUR,2001,1,3,704.195,28.8548333333333,16818,18200
17,SHEOPUR,2001,1,4,704.195,28.8548333333333,4402,3964
17,SHEOPUR,2001,1,1,704.195,28.8548333333333,5502,12997
17,SHEOPUR,2001,2,2,15.176,22.9371666666667,39284,90798
17,SHEOPUR,2002,1,3,390.213,29.7246666666667,8662,2929
17,SHEOPUR,2002,1,4,390.213,29.7246666666667,424,78
17,SHEOPUR,2002,1,1,390.213,29.7246666666667,2507,2096
17,SHEOPUR,2002,2,2,22.389,23.3435,17159,28400
17,SHEOPUR,2004,1,3,576,29.0056666666667,18211,20605
17,SHEOPUR,2004,1,4,576,29.0056666666667,3817,3456
17,SHEOPUR,2004,1,1,576,29.0056666666667,3453,5884
17,SHEOPUR,2004,2,2,0,23.2981666666667,34903,78723
17,SHEOPUR,2005,1,3,777.8,29.2241666666667,16919,25231
17,SHEOPUR,2005,1,4,777.8,29.2241666666667,3696,4082
17,SHEOPUR,2005,1,1,777.8,29.2241666666667,3551,6568
17,SHEOPUR,2005,2,2,16,22.422,34524,86441
17,SHEOPUR,2006,1,3,461.5,29.0143333333333,16769,26161
17,SHEOPUR,2006,1,4,461.5,29.0143333333333,2060,2525
17,SHEOPUR,2006,1,1,461.5,29.0143333333333,3882,8791
17,SHEOPUR,2006,2,2,19.9,23.2341666666667,38385,85488
17,SHEOPUR,2007,1,3,417.3,29.0436666666667,19066,26732
17,SHEOPUR,2007,1,4,417.3,29.0436666666667,3582,4101
17,SHEOPUR,2007,1,1,417.3,29.0436666666667,4735,17701
17,SHEOPUR,2007,2,2,52.5,22.8975,42420,93383
17,SHEOPUR,2008,1,3,762.8,28.5128333333333,17463,28051
17,SHIVPURI,1999,1,4,1072.263,28.7926666666667,12603,7511
17,SHIVPURI,1999,1,1,1072.263,28.7926666666667,5290,6813
17,SHIVPURI,1999,2,2,32.607,23.0195,138347,258707
17,SHIVPURI,2000,1,3,756.711,29.0048333333333,4196,6772
17,SHIVPURI,2000,1,4,756.711,29.0048333333333,11467,8140
17,SHIVPURI,2000,1,1,756.711,29.0048333333333,6384,5478
17,SHIVPURI,2000,2,2,9.729,22.8758333333333,108469,170635
17,SHIVPURI,2001,1,3,757.093,28.8548333333333,4381,5140
17,SHIVPURI,2001,1,4,757.093,28.8548333333333,10522,7605
17,SHIVPURI,2001,1,1,757.093,28.8548333333333,6368,6975
17,SHIVPURI,2001,2,2,20.889,22.9371666666667,111773,227458
17,SHIVPURI,2002,1,3,517.334,29.7246666666667,7735,2335
17,SHIVPURI,2002,1,4,517.334,29.7246666666667,11203,2138
17,SHIVPURI,2002,1,1,517.334,29.7246666666667,4713,1883
17,SHIVPURI,2002,2,2,38.046,23.3435,66493,91814
17,SHIVPURI,2004,1,3,663.6,29.0056666666667,10488,14834
17,SHIVPURI,2004,1,4,663.6,29.0056666666667,11942,7495
17,SHIVPURI,2004,1,1,663.6,29.0056666666667,5732,5909
17,SHIVPURI,2004,2,2,28.6,23.2981666666667,121461,216505
17,SHIVPURI,2005,1,3,714.3,29.2241666666667,8755,13676
17,SHIVPURI,2005,1,4,714.3,29.2241666666667,10042,9834
17,SHIVPURI,2005,1,1,714.3,29.2241666666667,6159,5846
17,SHIVPURI,2005,2,2,27,22.422,108816,200821
17,SHIVPURI,2006,1,3,578.7,29.0143333333333,8970,12565
17,SHIVPURI,2006,1,4,578.7,29.0143333333333,7864,7120
17,SHIVPURI,2006,1,1,578.7,29.0143333333333,5115,4751
17,SHIVPURI,2006,2,2,2,23.2341666666667,99289,178325
17,SHIVPURI,2007,1,3,476.7,29.0436666666667,11437,9838
17,SHIVPURI,2007,1,4,476.7,29.0436666666667,8392,4995
17,SHIVPURI,2007,1,1,476.7,29.0436666666667,5128,3942
17,SHIVPURI,2007,2,2,48.3,22.8975,90420,110157
17,SHIVPURI,2008,1,3,781.7,28.5128333333333,10100,15778
17,SHIVPURI,2008,1,4,781.7,28.5128333333333,3383,3266
17,SHIVPURI,2008,1,1,781.7,28.5128333333333,7965,9047
17,SHIVPURI,2008,2,2,13.8,22.84,114825,224004
17,SHIVPURI,2009,1,4,725.5,29.7536666666667,4330,5124
17,SHIVPURI,2010,1,3,816.3,29.7756666666667,11112,19639
17,SHIVPURI,2010,1,4,816.3,29.7756666666667,3312,4163
17,SHIVPURI,2010,1,1,816.3,29.7756666666667,8333,13216
17,SHIVPURI,2010,2,2,28.3,23.4516666666667,147056,298074
17,SIDHI,1997,1,4,747.346,28.4963333333333,16900,10800
17,SIDHI,1997,2,2,110.957,21.9076666666667,73600,84400
17,SIDHI,1998,1,4,974.504,29.8356666666667,16400,15000
17,SIDHI,1998,1,1,974.504,29.8356666666667,114300,46500
17,SIDHI,1998,2,2,86.345,22.3973333333333,83300,76400
17,SIDHI,1999,1,3,951.587,28.7926666666667,195,102
17,SIDHI,1999,1,4,951.587,28.7926666666667,16568,13449
17,SIDHI,1999,1,1,951.587,28.7926666666667,117733,82874
17,SIDHI,1999,2,2,89.95,23.0195,86425,72886
17,SIDHI,2000,1,3,787.425,29.0048333333333,2,2
17,SIDHI,2000,1,4,787.425,29.0048333333333,16143,13022
17,SIDHI,2000,1,1,787.425,29.0048333333333,119845,52495
17,SIDHI,2000,2,2,28.722,22.8758333333333,84669,60904
17,SIDHI,2001,1,4,804.188,28.8548333333333,15469,10579
17,SIDHI,2001,1,1,804.188,28.8548333333333,124690,88915
17,SIDHI,2001,2,2,43.463,22.9371666666667,89051,71984
17,SIDHI,2002,1,3,762.793,29.7246666666667,6,2
17,SIDHI,2002,1,4,762.793,29.7246666666667,16411,10817
17,SIDHI,2002,1,1,762.793,29.7246666666667,116069,72217
17,SIDHI,2002,2,2,111.14,23.3435,87385,56962
17,SIDHI,2004,1,4,759.4,29.0056666666667,16624,16707
17,SIDHI,2004,1,1,759.4,29.0056666666667,121755,84412
17,SIDHI,2004,2,2,0,23.2981666666667,88189,67195
17,SIDHI,2005,1,3,688.6,29.2241666666667,3,1
17,SIDHI,2005,1,4,688.6,29.2241666666667,14759,10021
17,SIDHI,2005,1,1,688.6,29.2241666666667,124631,91888
17,SIDHI,2005,2,2,97.2,22.422,87478,65303
17,SIDHI,2006,1,4,1163,29.0143333333333,14690,12950
17,SIDHI,2006,1,1,1163,29.0143333333333,127035,103520
17,SIDHI,2006,2,2,39,23.2341666666667,88551,67560
17,SIDHI,2007,1,4,667.5,29.0436666666667,16656,14069
17,SIDHI,2007,1,1,667.5,29.0436666666667,122631,80307
17,SIDHI,2007,2,2,108,22.8975,85829,54745
17,SIDHI,2008,1,4,742.4,28.5128333333333,11038,9832
17,SIDHI,2008,1,1,742.4,28.5128333333333,72724,50901
17,SIDHI,2008,2,2,43,22.84,53965,47029
17,SIDHI,2009,1,4,619.3,29.7536666666667,10309,12120
17,SIDHI,2010,1,4,823.4,29.7756666666667,11124,13123
17,SIDHI,2010,1,1,823.4,29.7756666666667,58194,50974
17,SIDHI,2010,2,2,11.6,23.4516666666667,53834,38122
17,TIKAMGARH,1997,1,4,810.056,28.4963333333333,9000,8500
17,TIKAMGARH,1997,2,2,160.892,21.9076666666667,122700,249900
17,TIKAMGARH,1998,1,4,900.605,29.8356666666667,4900,6200
17,TIKAMGARH,1998,1,1,900.605,29.8356666666667,19000,10100
17,TIKAMGARH,1998,2,2,75.582,22.3973333333333,124000,250400
17,TIKAMGARH,1999,1,3,1202.117,28.7926666666667,1,1
17,TIKAMGARH,1999,1,4,1202.117,28.7926666666667,3878,3261
17,TIKAMGARH,1999,1,1,1202.117,28.7926666666667,20329,19813
17,TIKAMGARH,1999,2,2,60.771,23.0195,128221,280435
17,TIKAMGARH,2000,1,4,881.074,29.0048333333333,3244,2861
17,TIKAMGARH,2000,1,1,881.074,29.0048333333333,22735,15317
17,TIKAMGARH,2000,2,2,9.571,22.8758333333333,115859,212894
17,TIKAMGARH,2001,1,3,859.471,28.8548333333333,1,2
17,TIKAMGARH,2001,1,4,859.471,28.8548333333333,1859,2202
17,TIKAMGARH,2001,1,1,859.471,28.8548333333333,23166,15973
17,TIKAMGARH,2001,2,2,27.144,22.9371666666667,118585,207982
17,TIKAMGARH,2002,1,3,669.561,29.7246666666667,1,0.1
17,TIKAMGARH,2002,1,4,669.561,29.7246666666667,1985,1146
17,TIKAMGARH,2002,1,1,669.561,29.7246666666667,21513,7311
17,TIKAMGARH,2002,2,2,64.071,23.3435,105135,179638
17,TIKAMGARH,2004,1,4,566,29.0056666666667,5548,4601
17,TIKAMGARH,2004,1,1,566,29.0056666666667,19891,9379
17,TIKAMGARH,2004,2,2,1.3,23.2981666666667,106986,174821
17,TIKAMGARH,2005,1,4,698.9,29.2241666666667,6226,5548
17,TIKAMGARH,2005,1,1,698.9,29.2241666666667,18373,9024
17,TIKAMGARH,2005,2,2,14.5,22.422,94444,126284
17,TIKAMGARH,2006,1,4,578.2,29.0143333333333,11691,8247
17,TIKAMGARH,2006,1,1,578.2,29.0143333333333,14485,5721
17,TIKAMGARH,2006,2,2,15.5,23.2341666666667,58125,78242
17,TIKAMGARH,2007,1,3,348,29.0436666666667,1,1
17,TIKAMGARH,2007,1,4,348,29.0436666666667,27003,22664
17,TIKAMGARH,2007,1,1,348,29.0436666666667,11658,1969
17,TIKAMGARH,2007,2,2,40,22.8975,22748,27964
17,TIKAMGARH,2008,1,4,1314,28.5128333333333,20671,27445
17,TIKAMGARH,2008,1,1,1314,28.5128333333333,12907,7313
17,TIKAMGARH,2008,2,2,2.5,22.84,107434,209207
17,TIKAMGARH,2009,1,4,707.4,29.7536666666667,15158,18973
17,TIKAMGARH,2010,1,4,524,29.7756666666667,6694,9184
17,TIKAMGARH,2010,1,1,524,29.7756666666667,11976,5378
17,TIKAMGARH,2010,2,2,50.5,23.4516666666667,78021,98994
17,UJJAIN,1997,1,3,983.035,28.4963333333333,100,100
17,UJJAIN,1997,1,4,983.035,28.4963333333333,8600,6100
17,UJJAIN,1997,2,2,97.873,21.9076666666667,166200,437300
17,UJJAIN,1998,1,3,843.163,29.8356666666667,100,100
17,UJJAIN,1998,1,4,843.163,29.8356666666667,7300,7200
17,UJJAIN,1998,2,2,34.629,22.3973333333333,177700,488700
17,UJJAIN,1999,1,3,927.189,28.7926666666667,27,25
17,UJJAIN,1999,1,4,927.189,28.7926666666667,4560,4938
17,UJJAIN,1999,1,1,927.189,28.7926666666667,12,9
17,UJJAIN,1999,2,2,9.001,23.0195,189419,555638
17,UJJAIN,2000,1,3,634.113,29.0048333333333,17,12
17,UJJAIN,2000,1,4,634.113,29.0048333333333,3365,855
17,UJJAIN,2000,1,1,634.113,29.0048333333333,20,8
17,UJJAIN,2000,2,2,2.56,22.8758333333333,36916,53962
17,UJJAIN,2001,1,3,687.179,28.8548333333333,28,16
17,UJJAIN,2001,1,4,687.179,28.8548333333333,4714,3234
17,UJJAIN,2001,1,1,687.179,28.8548333333333,10,4
17,UJJAIN,2001,2,2,4.713,22.9371666666667,55755,62864
17,UJJAIN,2002,1,3,568.783,29.7246666666667,21,9
17,UJJAIN,2002,1,4,568.783,29.7246666666667,6195,8531
17,UJJAIN,2002,1,1,568.783,29.7246666666667,8,2
17,UJJAIN,2002,2,2,26.241,23.3435,46099,62186
17,UJJAIN,2004,1,3,868.4,29.0056666666667,37,30
17,UJJAIN,2004,1,4,868.4,29.0056666666667,19717,14255
17,UJJAIN,2004,1,1,868.4,29.0056666666667,19,10
17,UJJAIN,2004,2,2,30.4,23.2981666666667,148771,345589
17,UJJAIN,2005,1,3,650.9,29.2241666666667,15,10
17,UJJAIN,2005,1,4,650.9,29.2241666666667,6969,7269
17,UJJAIN,2005,1,1,650.9,29.2241666666667,5,2
17,UJJAIN,2005,2,2,18.5,22.422,69766,122437
17,UJJAIN,2006,1,3,1747.2,29.0143333333333,6,6
17,UJJAIN,2006,1,4,1747.2,29.0143333333333,6012,5844
17,UJJAIN,2006,1,1,1747.2,29.0143333333333,1,1
17,UJJAIN,2006,2,2,21.2,23.2341666666667,183168,548854
17,UJJAIN,2007,1,3,1119.6,29.0436666666667,7,7
17,UMARIA,2004,1,4,850.9,29.0056666666667,1007,856
17,UMARIA,2004,1,1,850.9,29.0056666666667,43535,18980
17,UMARIA,2004,2,2,71.2,23.2981666666667,27206,20849
17,UMARIA,2005,1,4,1564.2,29.2241666666667,751,590
17,UMARIA,2005,1,1,1564.2,29.2241666666667,43986,36551
17,UMARIA,2005,2,2,70.2,22.422,26251,21145
17,UMARIA,2006,1,4,977.9,29.0143333333333,677,557
17,UMARIA,2006,1,1,977.9,29.0143333333333,43765,23951
17,UMARIA,2006,2,2,96.1,23.2341666666667,25842,20348
17,UMARIA,2007,1,4,917.8,29.0436666666667,554,470
17,UMARIA,2007,1,1,917.8,29.0436666666667,45692,24803
17,UMARIA,2007,2,2,89.3,22.8975,25352,18612
17,UMARIA,2008,1,4,1070,28.5128333333333,506,504
17,UMARIA,2008,1,1,1070,28.5128333333333,45644,30521
17,UMARIA,2008,2,2,17.8,22.84,25943,22726
17,UMARIA,2009,1,4,685.7,29.7536666666667,427,514
17,UMARIA,2010,1,4,847,29.7756666666667,401,488
17,UMARIA,2010,1,1,847,29.7756666666667,38127,35056
17,UMARIA,2010,2,2,36.7,23.4516666666667,26022,19931
17,VIDISHA,1997,1,4,858.218,28.4963333333333,9400,8600
17,VIDISHA,1997,2,2,203.531,21.9076666666667,236900,328000
17,VIDISHA,1998,1,4,846.766,29.8356666666667,7400,8800
17,VIDISHA,1998,1,1,846.766,29.8356666666667,800,300
17,VIDISHA,1998,2,2,94.475,22.3973333333333,229600,351600
17,VIDISHA,1999,1,4,1098.856,28.7926666666667,7846,9080
17,VIDISHA,1999,1,1,1098.856,28.7926666666667,686,495
17,VIDISHA,1999,2,2,54.928,23.0195,232956,364915
17,VIDISHA,2000,1,4,913.198,29.0048333333333,5519,6950
17,VIDISHA,2000,1,1,913.198,29.0048333333333,698,395
17,VIDISHA,2000,2,2,4.198,22.8758333333333,208434,283178
17,VIDISHA,2001,1,4,850.526,28.8548333333333,6201,7392
17,VIDISHA,2001,1,1,850.526,28.8548333333333,740,443
17,VIDISHA,2001,2,2,17.758,22.9371666666667,201826,282726
17,VIDISHA,2002,1,4,621.461,29.7246666666667,7846,7659
17,VIDISHA,2002,1,1,621.461,29.7246666666667,686,209
17,VIDISHA,2002,2,2,55.408,23.3435,232956,308722
17,VIDISHA,2004,1,3,902.3,29.0056666666667,18,17
17,VIDISHA,2004,1,4,902.3,29.0056666666667,8256,9916
17,VIDISHA,2004,1,1,902.3,29.0056666666667,660,397
17,VIDISHA,2004,2,2,33.3,23.2981666666667,214475,335221
17,VIDISHA,2005,1,4,1030.1,29.2241666666667,4556,6602
17,VIDISHA,2005,1,1,1030.1,29.2241666666667,619,479
17,VIDISHA,2005,2,2,29.2,22.422,206566,312775
17,VIDISHA,2006,1,4,1207.9,29.0143333333333,3874,5712
17,VIDISHA,2006,1,1,1207.9,29.0143333333333,571,446
17,VIDISHA,2006,2,2,88.4,23.2341666666667,213502,355793
17,VIDISHA,2007,1,4,753.5,29.0436666666667,2961,4156
17,VIDISHA,2007,1,1,753.5,29.0436666666667,502,404
17,VIDISHA,2007,2,2,28.6,22.8975,179925,202425
17,VIDISHA,2008,1,3,1136.9,28.5128333333333,161,352
17,VIDISHA,2008,1,4,1136.9,28.5128333333333,2233,3306
17,VIDISHA,2008,1,1,1136.9,28.5128333333333,522,427
17,VIDISHA,2008,2,2,32.2,22.84,172743,259612
17,VIDISHA,2009,1,4,737.8,29.7536666666667,1031,1808
17,VIDISHA,2010,1,4,776.3,29.7756666666667,421,807
17,VIDISHA,2010,1,1,776.3,29.7756666666667,374,378
17,VIDISHA,2010,2,2,47.3,23.4516666666667,206858,341573
18,AHMEDNAGAR,2004,1,3,666.1,27.822,240500,143400
18,AHMEDNAGAR,2004,1,4,666.1,27.822,100,100
18,AHMEDNAGAR,2004,1,1,666.1,27.822,8000,5800
18,AHMEDNAGAR,2004,2,4,12.2,25.4321666666667,555000,263300
18,AHMEDNAGAR,2004,2,2,12.2,25.4321666666667,89300,154600
18,AHMEDNAGAR,2005,1,3,638.8,28.142,217700,54800
18,AHMEDNAGAR,2005,1,1,638.8,28.142,800,400
18,AHMEDNAGAR,2005,2,2,2.7,24.748,103100,153800
18,AHMEDNAGAR,2006,1,3,771.8,27.9698333333333,243900,148900
18,AHMEDNAGAR,2006,1,4,771.8,27.9698333333333,100,100
18,AHMEDNAGAR,2006,1,1,771.8,27.9698333333333,8400,6600
18,AHMEDNAGAR,2006,2,4,0,25.2506666666667,528400,274000
18,AHMEDNAGAR,2006,2,2,0,25.2506666666667,153900,248100
18,AHMEDNAGAR,2007,1,3,591.2,28.1926666666667,2326,1741
18,AHMEDNAGAR,2007,1,4,591.2,28.1926666666667,1,1
18,AHMEDNAGAR,2007,1,1,591.2,28.1926666666667,86,102
18,AHMEDNAGAR,2007,2,4,0,25.3533333333333,5034,2840
18,AHMEDNAGAR,2007,2,2,0,25.3533333333333,1309,2711
18,AHMEDNAGAR,2008,1,3,591.6,27.8751666666667,128200,92400
18,AHMEDNAGAR,2008,1,4,591.6,27.8751666666667,100,100
18,AHMEDNAGAR,2008,1,1,591.6,27.8751666666667,9300,9100
18,AHMEDNAGAR,2008,2,4,57.3,25.0826666666667,507200,327800
18,AHMEDNAGAR,2008,2,2,57.3,25.0826666666667,138200,219200
18,AHMEDNAGAR,2009,1,3,521.3,28.556,190700,115400
18,AHMEDNAGAR,2009,1,1,521.3,28.556,7400,2800
18,AHMEDNAGAR,2009,2,4,130.5,25.9391666666667,520500,350600
18,AHMEDNAGAR,2009,2,2,130.5,25.9391666666667,129500,216000
18,AHMEDNAGAR,2010,1,3,769.4,28.4301666666667,196000,186800
18,AHMEDNAGAR,2010,1,1,769.4,28.4301666666667,7500,7000
18,AHMEDNAGAR,2010,2,4,74.7,25.6835,540000,318000
18,AHMEDNAGAR,2010,2,2,74.7,25.6835,133700,248900
18,AKOLA,1997,1,3,552.483,28.0413333333333,5600,2400
18,AKOLA,1997,1,4,552.483,28.0413333333333,193600,290100
